payment_id,invoice_id,payment_date,amount,payment_method
4928,320,2025-09-29,4859.73,Bank Transfer
4929,279,2025-07-06,2067.36,Credit Card
4930,473,2025-09-01,3757.94,Other
4931,438,2025-04-08,1598.09,Insurance
4932,288,2024-04-10,2902.03,Other
4933,292,2026-02-18,1693.52,Cash
4934,45,2024-01-19,687.10,Other
4935,157,2025-08-18,3266.15,Other
4936,441,2024-07-13,1633.17,Other
4937,126,2024-05-29,4671.58,Bank Transfer
4938,98,2024-05-11,3107.57,Insurance
4939,311,2024-10-23,4248.36,Insurance
4940,98,2025-12-04,3319.01,Cash
4941,357,2024-03-24,4226.70,Cash
4942,434,2025-02-09,4192.60,Credit Card
4943,104,2024-06-24,1223.90,Insurance
4944,468,2025-09-15,400.36,Cash
4945,339,2025-07-25,1917.44,Bank Transfer
4946,453,2025-11-29,3834.28,Cash
4947,174,2024-04-05,4973.52,Insurance
4948,151,2025-12-19,3887.34,Bank Transfer
4949,474,2025-02-26,3995.09,Other
4950,448,2024-05-30,999.78,Insurance
4951,398,2025-01-18,4639.22,Other
4952,242,2025-07-28,799.13,Other
4953,10,2024-02-23,2658.88,Cash
4954,145,2025-04-11,65.38,Credit Card
4955,83,2025-03-02,248.33,Cash
4956,424,2025-06-24,2544.61,Other
4957,157,2025-11-06,989.35,Other
4958,42,2024-07-25,3486.19,Bank Transfer
4959,318,2025-04-15,1263.59,Cash
4960,496,2025-01-08,1102.70,Other
4961,271,2025-10-22,3315.71,Credit Card
4962,52,2026-02-19,846.85,Cash
4963,160,2026-01-23,1398.34,Other
4964,450,2024-05-28,1229.04,Insurance
4965,64,2025-03-17,214.62,Cash
4966,11,2025-11-10,4848.70,Insurance
4967,76,2026-02-03,4941.38,Other
4968,320,2025-10-08,4742.53,Other
4969,88,2024-03-11,675.71,Cash
4970,21,2024-04-09,4835.95,Cash
4971,3,2025-02-28,4864.32,Other
4972,251,2025-06-11,1547.28,Insurance
4973,347,2024-01-27,1443.46,Credit Card
4974,359,2024-02-04,2929.00,Insurance
4975,427,2025-11-20,2056.60,Insurance
4976,344,2024-09-03,557.66,Cash
4977,26,2025-09-09,4777.21,Bank Transfer
4978,103,2024-03-19,3004.30,Bank Transfer
4979,72,2024-05-17,4578.29,Insurance
4980,168,2026-01-31,4051.62,Credit Card
4981,243,2024-03-22,1329.79,Insurance
4982,398,2025-12-11,934.30,Bank Transfer
4983,7,2025-05-08,4721.47,Credit Card
4984,101,2024-08-21,4106.35,Insurance
4985,466,2025-01-16,245.67,Bank Transfer
4986,465,2024-11-12,4098.52,Bank Transfer
4987,264,2024-08-15,461.70,Bank Transfer
4988,383,2025-08-18,4390.99,Credit Card
4989,213,2024-01-10,4002.89,Cash
4990,204,2024-03-24,2209.48,Other
4991,243,2026-02-02,3928.11,Insurance
4992,115,2026-01-23,203.20,Insurance
4993,103,2025-04-21,855.04,Bank Transfer
4994,247,2025-01-16,2748.98,Other
4995,124,2025-02-16,1082.28,Cash
4996,228,2024-02-03,556.16,Credit Card
4997,404,2025-06-09,3092.34,Other
4998,53,2024-01-07,760.80,Bank Transfer
4999,422,2025-03-28,2798.18,Credit Card
5000,89,2025-11-19,1082.94,Credit Card
5001,347,2024-12-10,2672.40,Credit Card
5002,110,2024-10-07,4909.08,Credit Card
5003,337,2024-05-14,1177.09,Bank Transfer
5004,466,2026-02-18,699.08,Insurance
5005,155,2024-03-18,132.47,Bank Transfer
5006,326,2024-10-08,4767.50,Credit Card
5007,99,2024-01-06,1848.23,Insurance
5008,402,2024-12-11,3786.88,Insurance
5009,216,2024-01-13,3653.57,Insurance
5010,56,2025-10-09,3207.41,Bank Transfer
5011,64,2025-05-12,1327.51,Bank Transfer
5012,89,2024-05-07,188.78,Bank Transfer
5013,121,2025-09-23,2705.86,Other
5014,478,2025-07-30,4423.11,Other
5015,14,2024-09-11,3539.98,Insurance
5016,310,2025-02-25,1343.36,Insurance
5017,485,2025-06-13,101.48,Credit Card
5018,423,2025-02-05,3341.24,Other
5019,244,2024-10-25,3727.19,Bank Transfer
5020,57,2025-10-06,3151.57,Insurance
5021,424,2025-03-10,3334.06,Insurance
5022,59,2024-05-30,1437.63,Insurance
5023,472,2025-10-19,4925.70,Bank Transfer
5024,403,2025-12-08,2949.34,Insurance
5025,218,2024-11-05,3934.79,Other
5026,81,2025-03-19,1869.64,Cash
5027,94,2025-07-17,4771.87,Insurance
5028,431,2025-04-10,3506.52,Insurance
5029,315,2026-02-09,1424.92,Other
5030,94,2024-12-06,3583.97,Bank Transfer
5031,240,2025-01-23,1253.93,Bank Transfer
5032,416,2025-04-08,3356.70,Credit Card
5033,21,2024-02-18,589.97,Insurance
5034,340,2025-01-30,2582.99,Bank Transfer
5035,475,2024-06-12,4854.55,Other
5036,40,2024-08-28,2451.06,Bank Transfer
5037,89,2026-02-09,278.88,Bank Transfer
5038,215,2026-02-04,1865.09,Bank Transfer
5039,82,2024-03-09,3294.14,Cash
5040,173,2025-05-01,715.78,Insurance
5041,233,2025-08-09,2775.57,Cash
5042,414,2024-02-18,767.86,Cash
5043,99,2024-02-09,1378.92,Credit Card
5044,25,2026-03-20,2454.78,Other
5045,431,2024-01-19,3625.30,Cash
5046,67,2024-04-01,4208.72,Credit Card
5047,93,2024-09-09,2537.96,Bank Transfer
5048,32,2025-08-06,3078.98,Bank Transfer
5049,174,2024-01-11,4647.65,Insurance
5050,427,2024-06-14,2453.38,Other
5051,64,2024-02-22,1951.87,Cash
5052,306,2025-07-01,1863.04,Bank Transfer
5053,382,2025-07-10,316.52,Insurance
5054,231,2026-01-17,1937.84,Insurance
5055,72,2025-10-13,3079.64,Cash
5056,341,2026-03-04,3578.32,Bank Transfer
5057,33,2025-02-12,1772.90,Credit Card
5058,206,2024-11-22,4356.89,Bank Transfer
5059,469,2025-05-02,4214.17,Insurance
5060,20,2024-10-06,863.21,Cash
5061,403,2024-11-06,640.57,Credit Card
5062,121,2025-07-22,2276.76,Other
5063,253,2024-03-01,3847.60,Cash
5064,291,2025-06-26,1738.44,Bank Transfer
5065,29,2025-02-20,3203.65,Credit Card
5066,413,2024-12-14,3146.20,Insurance
5067,123,2025-11-15,1074.43,Cash
5068,96,2024-07-17,4442.90,Bank Transfer
5069,485,2025-10-22,4738.72,Credit Card
5070,221,2024-02-17,4820.67,Credit Card
5071,3,2024-07-30,2492.59,Insurance
5072,29,2024-05-12,3207.88,Cash
5073,323,2025-05-25,208.70,Credit Card
5074,241,2024-08-31,4506.89,Insurance
5075,424,2025-07-03,264.59,Cash
5076,223,2025-09-15,3231.51,Insurance
5077,9,2025-04-04,3587.48,Cash
5078,138,2025-01-28,3237.78,Cash
5079,23,2024-12-10,1709.43,Credit Card
5080,379,2024-03-07,2940.41,Bank Transfer
5081,294,2024-07-11,4896.78,Bank Transfer
5082,314,2025-12-27,3057.95,Insurance
5083,44,2025-01-07,3106.99,Credit Card
5084,405,2025-07-26,2221.50,Other
5085,452,2024-06-04,2111.72,Credit Card
5086,72,2024-11-28,1714.80,Bank Transfer
5087,229,2024-11-07,4411.57,Cash
5088,318,2024-09-24,3609.40,Cash
5089,267,2025-10-10,4765.99,Cash
5090,223,2025-01-28,173.93,Insurance
5091,120,2024-09-29,115.36,Cash
5092,364,2026-02-13,1934.39,Cash
5093,467,2025-03-02,2850.46,Cash
5094,126,2024-07-21,1279.67,Credit Card
5095,150,2024-11-26,3979.47,Credit Card
5096,274,2024-02-01,1380.43,Credit Card
5097,97,2024-07-01,3716.42,Insurance
5098,132,2024-10-11,1371.02,Bank Transfer
5099,402,2025-06-06,521.86,Bank Transfer
5100,300,2024-10-06,2108.26,Cash
5101,405,2024-12-02,4384.68,Other
5102,210,2025-07-18,611.32,Other
5103,56,2025-01-05,2092.77,Bank Transfer
5104,334,2026-02-08,140.17,Insurance
5105,354,2025-08-24,1298.86,Cash
5106,225,2025-10-31,3486.34,Other
5107,354,2024-01-30,2146.74,Other
5108,51,2024-05-22,1752.76,Cash
5109,202,2024-02-01,818.79,Other
5110,272,2026-01-09,870.08,Credit Card
5111,136,2025-07-17,2943.27,Insurance
5112,35,2024-11-15,2406.00,Insurance
5113,250,2024-12-23,3063.13,Bank Transfer
5114,17,2026-03-12,4038.60,Cash
5115,94,2024-04-25,3413.14,Insurance
5116,318,2025-04-01,4595.34,Insurance
5117,156,2025-10-22,2252.32,Bank Transfer
5118,354,2025-07-24,2077.71,Cash
5119,43,2025-02-17,1739.35,Cash
5120,73,2024-11-13,2210.28,Credit Card
5121,171,2025-02-26,4988.08,Bank Transfer
5122,33,2024-05-24,4237.65,Cash
5123,217,2024-05-18,2534.41,Cash
5124,90,2025-01-26,4540.30,Bank Transfer
5125,92,2024-06-04,4074.44,Bank Transfer
5126,256,2024-10-20,1953.42,Insurance
5127,267,2024-12-18,4436.19,Credit Card
5128,217,2025-06-24,414.67,Bank Transfer
5129,461,2026-03-05,2721.13,Bank Transfer
5130,137,2026-01-21,1912.01,Bank Transfer
5131,352,2025-07-17,4807.77,Cash
5132,382,2025-10-15,3262.50,Insurance
5133,489,2024-05-20,3071.62,Insurance
5134,53,2024-09-30,665.69,Credit Card
5135,56,2024-07-03,3069.89,Bank Transfer
5136,268,2025-05-29,4683.71,Other
5137,150,2024-03-10,2938.26,Credit Card
5138,490,2025-02-04,3184.49,Credit Card
5139,193,2025-10-07,4282.31,Credit Card
5140,47,2026-03-03,1146.91,Bank Transfer
5141,300,2024-09-18,2148.86,Insurance
5142,263,2024-03-11,3612.04,Credit Card
5143,320,2024-12-11,4723.35,Credit Card
5144,56,2025-08-26,3327.82,Other
5145,489,2024-12-16,860.41,Credit Card
5146,474,2025-09-22,1130.28,Cash
5147,160,2024-07-08,4250.02,Cash
5148,41,2025-01-06,4368.56,Bank Transfer
5149,248,2025-08-18,3473.18,Cash
5150,132,2025-09-30,3674.36,Other
5151,394,2025-06-30,3328.84,Credit Card
5152,41,2026-03-20,4316.62,Credit Card
5153,9,2025-01-22,3322.17,Bank Transfer
5154,423,2024-08-23,2933.60,Bank Transfer
5155,126,2026-02-14,3558.03,Other
5156,142,2024-12-21,4216.45,Cash
5157,476,2024-05-13,4177.87,Other
5158,108,2025-07-02,2317.59,Other
5159,472,2025-06-06,1388.23,Cash
5160,2,2025-03-24,1498.41,Cash
5161,135,2025-06-24,2283.25,Bank Transfer
5162,92,2025-03-28,1123.65,Cash
5163,300,2024-06-19,308.19,Cash
5164,273,2025-07-28,4395.56,Cash
5165,452,2026-03-07,2120.40,Other
5166,382,2025-10-03,2743.39,Credit Card
5167,385,2025-08-07,781.45,Bank Transfer
5168,29,2024-03-22,619.65,Credit Card
5169,432,2025-06-06,4658.30,Cash
5170,398,2025-03-01,2726.37,Cash
5171,480,2025-04-20,1247.43,Credit Card
5172,469,2025-06-15,568.21,Other
5173,238,2025-01-10,3148.22,Cash
5174,233,2025-05-17,794.04,Other
5175,479,2025-07-23,3123.56,Cash
5176,221,2025-03-05,4537.40,Bank Transfer
5177,330,2024-02-27,3336.36,Insurance
5178,186,2025-01-14,1205.03,Cash
5179,26,2024-06-02,2205.47,Insurance
5180,43,2025-02-25,389.93,Credit Card
5181,411,2025-04-13,2252.69,Credit Card
5182,346,2025-09-17,4284.41,Bank Transfer
5183,133,2024-08-03,3411.55,Insurance
5184,49,2024-03-16,2722.38,Other
5185,265,2024-04-23,4424.43,Credit Card
5186,334,2024-04-28,2559.88,Other
5187,93,2025-08-03,4651.50,Cash
5188,479,2024-01-26,4400.61,Bank Transfer
5189,311,2024-05-28,826.03,Other
5190,137,2025-02-26,3996.53,Other
5191,320,2025-04-24,2035.04,Cash
5192,209,2025-02-24,3891.00,Cash
5193,275,2025-01-16,2343.68,Cash
5194,48,2024-01-21,4241.40,Credit Card
5195,31,2025-05-01,1193.03,Other
5196,469,2025-12-16,2211.50,Bank Transfer
5197,184,2025-11-15,4502.36,Insurance
5198,457,2024-04-28,3061.70,Bank Transfer
5199,248,2024-06-18,2856.65,Credit Card
5200,136,2024-03-11,3283.09,Other
5201,215,2024-11-17,405.46,Insurance
5202,499,2025-05-23,4884.91,Credit Card
5203,333,2025-05-03,785.74,Insurance
5204,88,2024-12-18,4191.65,Cash
5205,204,2024-07-14,1754.19,Credit Card
5206,62,2024-06-09,3870.51,Bank Transfer
5207,39,2025-11-09,4649.94,Cash
5208,311,2025-09-04,4858.19,Cash
5209,90,2025-10-01,4314.34,Other
5210,94,2026-01-14,4082.54,Other
5211,475,2025-03-18,515.13,Cash
5212,50,2024-01-01,990.80,Bank Transfer
5213,466,2025-06-16,179.98,Insurance
5214,445,2025-12-05,473.30,Other
5215,48,2024-06-19,336.44,Bank Transfer
5216,368,2024-12-15,4214.84,Other
5217,118,2025-06-07,2404.92,Bank Transfer
5218,312,2025-01-20,1167.58,Bank Transfer
5219,165,2024-09-12,1662.35,Bank Transfer
5220,442,2025-02-04,2756.85,Cash
5221,318,2025-03-03,1952.11,Credit Card
5222,457,2026-01-09,3412.07,Cash
5223,98,2025-03-30,1203.72,Credit Card
5224,239,2026-03-09,4357.00,Bank Transfer
5225,245,2026-02-09,4077.92,Other
5226,36,2024-12-05,365.52,Other
5227,425,2025-12-27,110.82,Insurance
5228,254,2025-07-07,1170.42,Insurance
5229,270,2024-07-08,2081.84,Bank Transfer
5230,355,2026-01-01,1549.13,Bank Transfer
5231,462,2026-03-04,4182.01,Bank Transfer
5232,230,2024-12-24,4467.20,Cash
5233,32,2024-02-14,4671.56,Insurance
5234,444,2025-03-14,4776.57,Other
5235,361,2025-03-30,1583.59,Credit Card
5236,243,2024-11-22,2250.16,Cash
5237,140,2025-06-19,2997.01,Cash
5238,91,2025-01-16,1781.01,Other
5239,51,2025-11-26,2056.96,Credit Card
5240,401,2025-09-15,4105.74,Other
5241,129,2024-10-09,2284.77,Cash
5242,34,2025-11-13,4604.39,Bank Transfer
5243,283,2025-10-24,2093.59,Insurance
5244,270,2024-10-16,4631.66,Credit Card
5245,228,2024-06-12,1835.45,Bank Transfer
5246,435,2026-03-06,887.65,Other
5247,97,2026-01-11,4322.06,Credit Card
5248,141,2024-01-30,4075.45,Credit Card
5249,97,2024-02-03,4881.70,Other
5250,464,2026-01-08,411.37,Credit Card
5251,452,2026-02-02,2923.55,Credit Card
5252,316,2025-03-26,570.64,Bank Transfer
5253,19,2024-04-19,286.26,Credit Card
5254,293,2024-11-01,624.91,Credit Card
5255,345,2025-12-07,2967.37,Cash
5256,449,2025-08-05,1548.10,Cash
5257,227,2025-05-09,4137.24,Bank Transfer
5258,320,2025-10-11,4541.55,Other
5259,90,2025-06-05,1052.99,Bank Transfer
5260,290,2025-01-13,4100.06,Cash
5261,4,2025-08-27,3592.88,Insurance
5262,16,2025-11-30,4023.91,Bank Transfer
5263,319,2024-03-06,412.67,Insurance
5264,296,2025-09-15,1155.14,Bank Transfer
5265,370,2025-04-13,3235.75,Insurance
5266,238,2025-02-28,758.03,Insurance
5267,140,2026-02-02,4579.44,Insurance
5268,311,2024-08-01,4573.76,Insurance
5269,76,2024-04-30,4677.42,Insurance
5270,432,2025-07-21,919.22,Other
5271,359,2025-11-26,4717.53,Insurance
5272,310,2026-03-15,188.27,Cash
5273,208,2026-01-28,2589.24,Bank Transfer
5274,487,2025-02-06,1488.41,Other
5275,256,2024-09-10,1540.15,Insurance
5276,478,2025-01-31,994.33,Bank Transfer
5277,263,2026-01-16,2321.98,Cash
5278,45,2024-03-28,4359.51,Bank Transfer
5279,148,2026-01-15,3079.70,Bank Transfer
5280,288,2025-01-26,2375.44,Bank Transfer
5281,209,2024-10-24,1595.86,Credit Card
5282,62,2024-07-29,861.74,Other
5283,57,2026-02-02,1899.01,Insurance
5284,40,2024-07-26,2128.72,Credit Card
5285,113,2024-08-29,4891.27,Credit Card
5286,319,2025-12-28,219.67,Bank Transfer
5287,221,2024-01-04,4281.60,Bank Transfer
5288,198,2025-11-30,4619.94,Insurance
5289,500,2024-10-31,216.05,Credit Card
5290,148,2026-03-06,2666.68,Cash
5291,389,2026-01-02,588.14,Insurance
5292,320,2025-09-28,3044.35,Cash
5293,401,2025-05-14,4646.55,Cash
5294,277,2024-09-17,2806.90,Bank Transfer
5295,478,2025-12-16,4945.20,Insurance
5296,232,2025-12-14,574.52,Bank Transfer
5297,377,2024-06-15,2492.34,Cash
5298,239,2025-10-11,3677.81,Credit Card
5299,496,2026-02-14,2157.00,Credit Card
5300,96,2024-02-06,1553.69,Insurance
5301,431,2024-09-12,3884.92,Credit Card
5302,100,2025-01-31,900.90,Other
5303,49,2025-10-19,4218.61,Other
5304,413,2025-04-12,2836.83,Cash
5305,410,2024-04-16,3957.09,Credit Card
5306,14,2025-05-01,1183.57,Insurance
5307,199,2024-04-02,4000.45,Other
5308,361,2025-02-18,2314.94,Cash
5309,297,2025-03-26,2969.72,Insurance
5310,403,2025-08-31,2219.72,Cash
5311,195,2024-06-26,2035.79,Insurance
5312,49,2026-02-14,1390.66,Insurance
5313,408,2025-07-12,909.95,Bank Transfer
5314,298,2025-05-19,253.18,Insurance
5315,111,2024-06-14,4948.17,Cash
5316,415,2024-05-21,2287.58,Credit Card
5317,44,2024-12-28,660.49,Other
5318,410,2025-03-30,4453.54,Cash
5319,311,2025-02-16,3785.25,Insurance
5320,113,2024-04-21,3987.63,Insurance
5321,105,2024-09-15,4820.03,Other
5322,77,2025-07-21,4202.17,Credit Card
5323,221,2025-05-14,2621.98,Cash
5324,423,2025-04-03,2526.08,Bank Transfer
5325,5,2024-11-27,1536.17,Bank Transfer
5326,474,2025-10-27,609.04,Cash
5327,209,2024-04-18,676.93,Insurance
5328,263,2025-05-02,4387.75,Insurance
5329,7,2024-04-18,1389.00,Other
5330,347,2025-05-29,2308.35,Cash
5331,465,2025-12-18,3468.02,Other
5332,332,2025-09-14,3739.00,Credit Card
5333,389,2025-05-19,2796.10,Cash
5334,498,2026-01-16,769.18,Bank Transfer
5335,306,2025-06-02,1206.79,Other
5336,351,2025-07-30,429.63,Insurance
5337,455,2026-01-11,3343.83,Credit Card
5338,215,2025-05-28,2131.83,Bank Transfer
5339,82,2024-04-30,1614.60,Cash
5340,466,2026-01-16,711.45,Insurance
5341,35,2024-01-08,2959.17,Cash
5342,371,2024-05-18,2660.92,Credit Card
5343,246,2025-05-13,1610.54,Bank Transfer
5344,98,2025-09-13,2855.69,Other
5345,360,2024-08-05,4883.88,Insurance
5346,367,2025-10-03,3158.80,Credit Card
5347,481,2024-06-09,2136.70,Bank Transfer
5348,83,2025-03-22,3319.30,Insurance
5349,227,2024-08-04,187.25,Bank Transfer
5350,474,2024-05-16,4109.47,Bank Transfer
5351,338,2024-05-20,2454.70,Other
5352,346,2024-10-01,1234.80,Cash
5353,474,2025-04-13,408.40,Insurance
5354,73,2026-02-24,3643.07,Insurance
5355,224,2024-09-22,2430.09,Bank Transfer
5356,268,2025-03-20,189.34,Bank Transfer
5357,197,2024-09-13,4948.81,Cash
5358,118,2024-03-22,3556.11,Insurance
5359,206,2025-02-06,4562.32,Cash
5360,371,2024-06-06,3083.96,Insurance
5361,74,2025-09-22,1553.30,Cash
5362,104,2026-01-14,1805.87,Insurance
5363,4,2025-09-07,2980.59,Cash
5364,337,2024-09-23,3989.17,Cash
5365,206,2025-07-21,405.06,Insurance
5366,321,2024-12-12,4334.15,Bank Transfer
5367,352,2024-01-02,4807.75,Insurance
5368,429,2024-08-10,3426.77,Credit Card
5369,221,2024-06-24,4898.45,Insurance
5370,166,2024-01-23,1709.87,Bank Transfer
5371,108,2024-06-06,4776.04,Insurance
5372,6,2024-06-11,2434.60,Bank Transfer
5373,460,2025-02-02,4723.52,Credit Card
5374,146,2024-02-26,1908.91,Other
5375,105,2025-04-07,4079.28,Other
5376,384,2024-09-22,3598.38,Other
5377,248,2025-12-15,319.25,Credit Card
5378,110,2026-02-08,140.09,Cash
5379,23,2026-02-06,1675.03,Bank Transfer
5380,22,2026-01-28,160.83,Insurance
5381,483,2024-11-08,574.56,Other
5382,198,2025-05-22,3071.68,Credit Card
5383,147,2026-01-12,161.86,Other
5384,254,2025-12-19,1402.39,Cash
5385,162,2026-02-12,4273.99,Bank Transfer
5386,459,2024-01-18,2296.46,Insurance
5387,498,2025-02-28,1330.58,Other
5388,193,2025-10-03,1275.77,Other
5389,94,2024-04-08,1555.69,Cash
5390,292,2025-02-07,1587.36,Bank Transfer
5391,367,2024-03-04,4294.94,Credit Card
5392,206,2025-01-09,1489.67,Bank Transfer
5393,41,2025-08-27,4995.61,Insurance
5394,26,2024-02-21,3220.85,Credit Card
5395,78,2025-03-13,3422.27,Bank Transfer
5396,466,2025-12-29,2138.82,Other
5397,317,2024-06-09,2128.71,Credit Card
5398,155,2024-08-22,4288.23,Cash
5399,456,2025-04-19,3949.15,Cash
5400,435,2024-11-05,2638.29,Cash
5401,276,2025-09-16,3539.02,Insurance
5402,185,2026-01-16,3266.43,Other
5403,196,2024-04-15,1529.11,Other
5404,78,2025-11-03,4809.87,Cash
5405,355,2024-03-19,4246.14,Credit Card
5406,419,2025-11-27,1938.23,Insurance
5407,385,2025-01-06,2420.59,Cash
5408,88,2024-06-26,3584.90,Insurance
5409,220,2025-05-12,108.60,Bank Transfer
5410,137,2024-11-11,4638.09,Cash
5411,276,2025-01-31,2845.51,Cash
5412,117,2025-09-09,306.51,Cash
5413,277,2024-02-23,2562.15,Insurance
5414,72,2025-12-31,3674.27,Credit Card
5415,163,2026-01-15,3517.65,Insurance
5416,52,2024-10-15,960.99,Cash
5417,301,2024-08-11,4623.63,Other
5418,43,2026-01-14,954.45,Cash
5419,78,2024-12-09,3939.97,Other
5420,418,2024-12-09,1184.38,Bank Transfer
5421,110,2025-10-05,716.90,Bank Transfer
5422,62,2024-06-17,4322.76,Insurance
5423,207,2025-12-14,930.24,Cash
5424,218,2025-07-29,4470.88,Insurance
5425,212,2026-03-11,3804.64,Cash
5426,432,2026-02-09,3086.39,Credit Card
5427,264,2025-07-15,1689.58,Bank Transfer
5428,36,2024-03-12,4177.92,Cash
5429,326,2024-05-14,192.62,Bank Transfer
5430,18,2024-06-07,3919.22,Cash
5431,442,2024-12-09,1878.81,Bank Transfer
5432,369,2024-06-03,2345.35,Insurance
5433,344,2024-04-03,3245.80,Cash
5434,458,2024-02-23,1592.40,Bank Transfer
5435,70,2025-06-17,2703.82,Insurance
5436,149,2026-01-18,2187.35,Other
5437,11,2025-09-25,175.31,Bank Transfer
5438,476,2025-10-01,3482.50,Credit Card
5439,195,2024-01-29,1710.35,Cash
5440,497,2026-01-27,3718.91,Bank Transfer
5441,426,2024-10-27,3681.85,Insurance
5442,142,2024-04-06,4340.37,Insurance
5443,75,2026-02-23,2818.56,Cash
5444,66,2024-06-20,1084.01,Bank Transfer
5445,135,2025-07-25,2689.49,Credit Card
5446,213,2025-03-09,2545.78,Credit Card
5447,312,2024-11-21,1869.52,Other
5448,176,2026-02-12,4950.15,Other
5449,361,2026-01-31,4952.30,Other
5450,229,2024-12-03,4117.60,Credit Card
5451,439,2025-02-25,1766.04,Insurance
5452,20,2024-02-28,1764.44,Credit Card
5453,269,2025-12-17,1483.95,Credit Card
5454,451,2026-03-11,4007.50,Other
5455,329,2024-02-03,3567.43,Other
5456,46,2025-12-24,511.20,Cash
5457,366,2025-09-01,4841.76,Credit Card
5458,315,2025-12-03,1268.47,Bank Transfer
5459,373,2026-03-13,4427.31,Insurance
5460,47,2024-07-18,1941.47,Bank Transfer
5461,406,2024-04-14,91.76,Cash
5462,105,2025-05-22,1326.61,Other
5463,352,2024-05-31,664.19,Credit Card
5464,5,2025-09-26,2126.06,Other
5465,474,2025-06-08,3904.00,Cash
5466,26,2025-12-11,3595.93,Insurance
5467,433,2025-12-01,1673.15,Cash
5468,186,2025-01-05,3941.56,Bank Transfer
5469,198,2024-05-21,4973.57,Credit Card
5470,295,2025-12-01,1455.61,Insurance
5471,159,2025-02-22,4244.96,Other
5472,33,2026-01-24,1445.93,Bank Transfer
5473,234,2025-06-06,3986.70,Other
5474,425,2025-12-16,4356.40,Cash
5475,297,2024-12-10,644.49,Other
5476,473,2024-01-30,2952.86,Other
5477,317,2026-03-02,4946.64,Bank Transfer
5478,193,2024-01-19,4272.16,Credit Card
5479,200,2025-02-19,3832.79,Credit Card
5480,373,2025-12-12,1733.45,Cash
5481,29,2024-08-26,530.15,Credit Card
5482,13,2025-06-05,2367.25,Cash
5483,123,2024-08-20,53.85,Credit Card
5484,142,2025-02-24,2446.04,Insurance
5485,215,2025-11-11,3140.37,Insurance
5486,284,2025-10-30,2797.02,Insurance
5487,375,2024-01-06,2153.30,Bank Transfer
5488,46,2024-02-27,2564.40,Other
5489,339,2024-03-08,88.00,Credit Card
5490,460,2025-07-30,3089.65,Insurance
5491,254,2024-06-24,921.04,Other
5492,174,2024-12-25,621.49,Insurance
5493,19,2024-07-26,1328.22,Bank Transfer
5494,407,2025-08-10,509.19,Cash
5495,340,2024-02-21,311.62,Bank Transfer
5496,419,2025-05-19,4825.12,Cash
5497,172,2025-06-30,1173.38,Credit Card
5498,494,2025-10-25,3988.56,Other
5499,144,2024-09-07,3147.79,Bank Transfer
5500,252,2025-01-18,341.49,Credit Card
5501,206,2025-07-25,4791.33,Credit Card
5502,289,2025-09-30,4303.95,Credit Card
5503,260,2025-02-12,3622.04,Insurance
5504,479,2025-08-19,3278.66,Credit Card
5505,129,2025-11-21,445.95,Cash
5506,414,2025-01-07,727.77,Insurance
5507,138,2026-03-20,551.72,Insurance
5508,182,2024-02-20,2185.82,Bank Transfer
5509,109,2025-12-23,1175.80,Cash
5510,177,2024-10-29,351.87,Insurance
5511,292,2025-03-11,1880.30,Bank Transfer
