item_id,invoice_id,service_name,cost
6514,91,Hospital Stay,1432.82
6515,52,MRI Scan,776.39
6516,498,Physical Examination,1639.81
6517,129,Physical Examination,1603.92
6518,328,Ultrasound,1987.08
6519,4,Physical Examination,79.28
6520,243,Medication Charge,1056.73
6521,203,CT Scan,1436.39
6522,287,X-Ray,431.97
6523,41,X-Ray,1176.79
6524,452,ECG,915.97
6525,403,Blood Test,1865.42
6526,140,CT Scan,313.07
6527,368,Ultrasound,1595.43
6528,437,X-Ray,1295.26
6529,218,MRI Scan,337.19
6530,57,X-Ray,154.27
6531,271,Hospital Stay,496.17
6532,389,CT Scan,717.19
6533,221,ECG,1408.05
6534,374,Ultrasound,1739.48
6535,273,Blood Test,949.35
6536,180,X-Ray,768.57
6537,136,Physical Examination,390.92
6538,66,MRI Scan,1359.91
6539,356,Consultation,1031.75
6540,450,Hospital Stay,755.96
6541,386,Hospital Stay,141.94
6542,347,Ultrasound,546.21
6543,335,ECG,606.15
6544,240,ECG,1492.55
6545,446,Consultation,1698.74
6546,40,MRI Scan,322.89
6547,100,X-Ray,1872.58
6548,230,Hospital Stay,1551.01
6549,315,CT Scan,1380.24
6550,318,MRI Scan,928.96
6551,462,Ultrasound,1540.11
6552,125,Hospital Stay,1307.88
6553,348,X-Ray,1004.11
6554,16,Consultation,1741.84
6555,285,Physical Examination,790.04
6556,87,MRI Scan,1800.59
6557,182,Blood Test,1327.36
6558,32,MRI Scan,1233.14
6559,199,Consultation,1662.07
6560,131,ECG,1443.78
6561,100,Blood Test,803.90
6562,406,Consultation,683.75
6563,280,Physical Examination,1668.00
6564,137,Medication Charge,1792.90
6565,170,Consultation,1768.14
6566,7,Blood Test,1722.79
6567,442,MRI Scan,1053.67
6568,367,Ultrasound,909.06
6569,259,Hospital Stay,1052.67
6570,35,Ultrasound,723.41
6571,89,Hospital Stay,545.50
6572,470,ECG,560.22
6573,219,Blood Test,1660.41
6574,108,Physical Examination,1764.07
6575,353,MRI Scan,976.47
6576,318,Consultation,928.16
6577,402,Physical Examination,258.95
6578,329,ECG,519.80
6579,306,MRI Scan,336.81
6580,234,Physical Examination,1049.36
6581,131,Physical Examination,1483.92
6582,412,Medication Charge,1157.40
6583,218,Medication Charge,1079.00
6584,398,X-Ray,1775.36
6585,392,Medication Charge,168.80
6586,162,CT Scan,1178.61
6587,69,CT Scan,254.08
6588,430,CT Scan,1378.00
6589,130,Ultrasound,503.47
6590,415,MRI Scan,1730.60
6591,307,Physical Examination,1508.01
6592,196,Hospital Stay,391.31
6593,68,Consultation,1671.70
6594,333,Consultation,1205.17
6595,84,Physical Examination,509.16
6596,291,MRI Scan,344.35
6597,58,Physical Examination,1024.94
6598,201,X-Ray,1890.22
6599,291,Consultation,1967.64
6600,265,Physical Examination,1852.10
6601,365,Medication Charge,1136.24
6602,109,X-Ray,334.13
6603,23,MRI Scan,79.06
6604,118,X-Ray,1783.48
6605,9,MRI Scan,1398.75
6606,198,CT Scan,896.24
6607,59,Blood Test,1824.58
6608,261,Medication Charge,1359.37
6609,286,CT Scan,1443.99
6610,63,Blood Test,1118.10
6611,419,Hospital Stay,419.23
6612,197,MRI Scan,613.09
6613,470,Consultation,1800.60
6614,149,ECG,1317.26
6615,329,MRI Scan,1199.78
6616,387,Blood Test,1583.03
6617,142,Ultrasound,1576.92
6618,393,Physical Examination,1300.95
6619,100,ECG,653.19
6620,444,Medication Charge,666.96
6621,347,MRI Scan,117.99
6622,102,Blood Test,941.24
6623,385,Ultrasound,1836.20
6624,2,ECG,1643.87
6625,143,ECG,1907.37
6626,302,Ultrasound,903.19
6627,39,ECG,88.11
6628,353,Blood Test,900.03
6629,498,Ultrasound,873.06
6630,48,MRI Scan,75.43
6631,332,Ultrasound,1836.47
6632,154,MRI Scan,1432.47
6633,361,Consultation,1974.22
6634,1,CT Scan,1106.22
6635,52,Ultrasound,1247.53
6636,473,Medication Charge,574.29
6637,317,CT Scan,131.82
6638,315,Blood Test,766.20
6639,288,Consultation,888.30
6640,281,Consultation,623.69
6641,73,Ultrasound,1091.88
6642,291,Medication Charge,1262.57
6643,82,Ultrasound,1233.52
6644,402,Blood Test,1079.51
6645,277,Ultrasound,1138.16
6646,267,Medication Charge,280.71
6647,271,CT Scan,1574.10
6648,38,ECG,109.74
6649,412,Medication Charge,886.07
6650,186,CT Scan,1695.59
6651,292,CT Scan,1798.74
6652,12,Medication Charge,511.66
6653,12,MRI Scan,308.77
6654,452,ECG,936.38
6655,494,Physical Examination,1175.76
6656,426,X-Ray,791.27
6657,155,MRI Scan,1128.93
6658,3,Medication Charge,768.66
6659,72,MRI Scan,1578.73
6660,185,ECG,1045.47
6661,498,MRI Scan,948.11
6662,234,Hospital Stay,1426.83
6663,344,X-Ray,1002.14
6664,198,Medication Charge,410.51
6665,39,MRI Scan,1106.53
6666,409,Physical Examination,332.07
6667,48,Medication Charge,1439.90
6668,207,X-Ray,899.70
6669,91,X-Ray,324.78
6670,483,CT Scan,701.82
6671,301,MRI Scan,926.09
6672,416,Hospital Stay,1455.96
6673,188,Hospital Stay,1836.68
6674,54,Physical Examination,725.89
6675,151,ECG,997.91
6676,428,Blood Test,671.97
6677,400,Physical Examination,296.52
6678,433,Medication Charge,326.00
6679,433,ECG,1019.04
6680,1,Medication Charge,85.22
6681,376,Blood Test,173.57
6682,205,Consultation,1854.41
6683,461,ECG,849.52
6684,487,Blood Test,945.75
6685,109,X-Ray,592.97
6686,443,CT Scan,1984.16
6687,258,X-Ray,1843.11
6688,313,ECG,1780.48
6689,454,Hospital Stay,59.86
6690,46,CT Scan,1064.33
6691,485,Physical Examination,406.40
6692,353,Hospital Stay,1448.30
6693,124,MRI Scan,315.69
6694,215,MRI Scan,809.50
6695,479,Physical Examination,1852.18
6696,407,ECG,62.18
6697,34,Blood Test,1583.29
6698,483,Physical Examination,1300.89
6699,386,Blood Test,228.36
6700,295,ECG,1950.71
6701,313,X-Ray,1695.49
6702,454,MRI Scan,1963.06
6703,337,MRI Scan,664.22
6704,219,MRI Scan,1507.69
6705,23,ECG,493.45
6706,419,CT Scan,153.82
6707,292,X-Ray,439.24
6708,17,CT Scan,188.22
6709,221,Medication Charge,662.12
6710,8,Blood Test,1916.11
6711,132,MRI Scan,1760.65
6712,294,Hospital Stay,1145.46
6713,168,Hospital Stay,492.66
6714,331,X-Ray,1605.03
6715,268,CT Scan,855.75
6716,285,Medication Charge,466.01
6717,440,Ultrasound,722.00
6718,305,Hospital Stay,594.11
6719,242,MRI Scan,856.17
6720,376,MRI Scan,1920.71
6721,407,Physical Examination,1855.11
6722,243,Consultation,1619.31
6723,416,Physical Examination,211.15
6724,462,MRI Scan,119.27
6725,171,Blood Test,349.77
6726,397,Physical Examination,1344.78
6727,207,Consultation,1384.97
6728,36,CT Scan,1790.18
6729,110,ECG,903.81
6730,269,Consultation,707.92
6731,471,X-Ray,870.32
6732,31,Ultrasound,1730.99
6733,280,Ultrasound,125.89
6734,220,CT Scan,427.82
6735,281,Consultation,1979.97
6736,129,Hospital Stay,1865.35
6737,258,Consultation,1116.97
6738,496,X-Ray,669.94
6739,117,Ultrasound,1846.22
6740,409,Hospital Stay,841.49
6741,71,Physical Examination,142.49
6742,172,Blood Test,918.76
6743,228,Hospital Stay,1424.14
6744,202,ECG,925.52
6745,172,ECG,206.12
6746,492,Ultrasound,360.94
6747,290,X-Ray,1471.91
6748,5,Medication Charge,116.33
6749,480,ECG,1809.51
6750,167,MRI Scan,132.89
6751,323,Hospital Stay,1474.71
6752,342,Medication Charge,248.35
6753,120,MRI Scan,1904.53
6754,52,CT Scan,1568.87
6755,482,Ultrasound,234.77
6756,352,Blood Test,327.53
6757,413,Hospital Stay,1423.11
6758,228,Ultrasound,155.27
6759,360,X-Ray,377.97
6760,13,Ultrasound,1448.32
6761,190,Consultation,664.50
6762,471,Hospital Stay,1412.33
6763,43,X-Ray,1996.51
6764,458,MRI Scan,1350.38
6765,94,CT Scan,1807.18
6766,402,Medication Charge,746.82
6767,493,Blood Test,70.62
6768,441,Ultrasound,1531.12
6769,359,Blood Test,203.93
6770,57,ECG,468.47
6771,369,X-Ray,1817.69
6772,178,Medication Charge,556.28
6773,325,Medication Charge,712.58
6774,225,Hospital Stay,135.46
6775,428,CT Scan,244.79
6776,227,Consultation,1696.82
6777,238,Medication Charge,1123.95
6778,477,ECG,1431.18
6779,303,ECG,1305.63
6780,468,Consultation,1349.53
6781,425,MRI Scan,143.88
6782,202,Hospital Stay,1916.92
6783,319,Consultation,1941.18
6784,396,Blood Test,446.36
6785,460,Medication Charge,281.11
6786,143,ECG,295.81
6787,17,Consultation,885.40
6788,260,Medication Charge,1412.52
6789,390,Hospital Stay,175.60
6790,278,Hospital Stay,1272.38
6791,466,MRI Scan,1913.05
6792,335,ECG,1766.98
6793,316,X-Ray,1921.70
6794,184,ECG,1531.93
6795,125,ECG,1387.75
6796,175,X-Ray,139.12
6797,199,MRI Scan,114.85
6798,209,CT Scan,1160.32
6799,296,Blood Test,1306.04
6800,204,Medication Charge,885.52
6801,468,Physical Examination,164.64
6802,280,Ultrasound,1448.40
6803,245,Hospital Stay,135.97
6804,357,Consultation,1992.43
6805,257,Hospital Stay,1404.06
6806,65,Consultation,1341.31
6807,292,Hospital Stay,648.18
6808,358,ECG,1730.68
6809,11,Blood Test,815.63
6810,235,Ultrasound,1529.59
6811,434,X-Ray,701.64
6812,5,Consultation,363.33
6813,179,Blood Test,192.11
6814,109,Ultrasound,660.55
6815,67,Ultrasound,408.11
6816,55,CT Scan,1097.62
6817,95,Medication Charge,169.24
6818,96,Medication Charge,1419.79
6819,77,Consultation,1589.09
6820,158,ECG,1719.22
6821,36,Blood Test,1487.60
6822,17,Medication Charge,127.68
6823,459,Ultrasound,1685.91
6824,24,ECG,526.36
6825,327,Physical Examination,1133.78
6826,212,Physical Examination,543.89
6827,8,X-Ray,1778.48
6828,60,MRI Scan,798.85
6829,228,Consultation,1599.43
6830,316,Blood Test,599.10
6831,348,ECG,1917.49
6832,473,CT Scan,701.46
6833,449,Medication Charge,1135.14
6834,279,CT Scan,680.39
6835,290,X-Ray,221.07
6836,304,Medication Charge,1553.58
6837,160,X-Ray,820.72
6838,119,Consultation,867.21
6839,412,X-Ray,1604.81
6840,453,X-Ray,942.27
6841,182,Physical Examination,413.75
6842,131,CT Scan,1967.44
6843,456,Blood Test,1405.06
6844,65,Blood Test,1819.30
6845,59,MRI Scan,1612.25
6846,432,X-Ray,490.02
6847,385,Physical Examination,61.93
6848,97,Ultrasound,1415.83
6849,87,MRI Scan,1311.72
6850,312,X-Ray,181.67
6851,465,Physical Examination,1582.07
6852,268,Medication Charge,1824.23
6853,371,Blood Test,1388.47
6854,290,MRI Scan,895.78
6855,396,MRI Scan,1031.11
6856,109,Physical Examination,774.29
6857,282,Physical Examination,209.03
6858,302,ECG,1159.50
6859,238,CT Scan,376.58
6860,354,MRI Scan,794.35
6861,265,Blood Test,1432.22
6862,385,ECG,1838.48
6863,246,Physical Examination,1542.90
6864,359,Medication Charge,1723.26
6865,35,Physical Examination,1959.22
6866,312,X-Ray,1041.61
6867,298,CT Scan,1803.47
6868,412,Physical Examination,588.42
6869,493,Hospital Stay,1739.15
6870,337,MRI Scan,1991.09
6871,71,X-Ray,1458.65
6872,245,X-Ray,52.38
6873,91,Physical Examination,466.82
6874,151,Physical Examination,298.55
6875,475,Consultation,313.78
6876,485,X-Ray,165.36
6877,46,Hospital Stay,593.55
6878,143,Consultation,1475.73
6879,474,Physical Examination,1508.16
6880,34,Ultrasound,1949.18
6881,490,ECG,1175.68
6882,364,Consultation,1417.15
6883,345,X-Ray,1484.65
6884,377,Blood Test,298.78
6885,325,Consultation,1958.42
6886,142,X-Ray,477.08
6887,68,X-Ray,1448.03
6888,255,ECG,1708.45
6889,66,MRI Scan,525.21
6890,368,Consultation,130.79
6891,398,X-Ray,1031.51
6892,214,ECG,1778.35
6893,209,Hospital Stay,821.95
6894,2,Blood Test,721.65
6895,407,Medication Charge,500.08
6896,425,CT Scan,940.99
6897,183,Ultrasound,1811.03
6898,50,Medication Charge,1097.67
6899,68,MRI Scan,1383.38
6900,334,X-Ray,1981.80
6901,46,Ultrasound,1381.14
6902,417,MRI Scan,965.87
6903,194,Medication Charge,129.71
6904,484,X-Ray,1184.98
6905,490,Physical Examination,475.43
6906,484,Blood Test,564.16
6907,432,Physical Examination,1651.30
6908,35,Medication Charge,804.84
6909,84,X-Ray,1156.60
6910,411,Consultation,1880.83
6911,215,CT Scan,77.28
6912,29,ECG,841.43
6913,454,ECG,1939.24
6914,214,Ultrasound,947.98
6915,386,Blood Test,797.17
6916,359,Ultrasound,1863.23
6917,44,Medication Charge,1048.68
6918,202,ECG,755.26
6919,156,Medication Charge,609.53
6920,391,Hospital Stay,635.98
6921,19,CT Scan,1932.36
6922,201,Consultation,1385.47
6923,310,Consultation,1448.70
6924,291,Ultrasound,720.39
6925,155,Medication Charge,785.01
6926,233,Consultation,302.48
6927,87,Ultrasound,312.64
6928,452,MRI Scan,222.50
6929,496,X-Ray,548.67
6930,403,Ultrasound,1347.66
6931,471,ECG,1884.63
6932,285,ECG,569.78
6933,78,MRI Scan,1374.40
6934,436,Physical Examination,1290.65
6935,489,Blood Test,1090.91
6936,253,Medication Charge,1903.22
6937,317,MRI Scan,1492.82
6938,477,Ultrasound,337.66
6939,123,Hospital Stay,1819.51
6940,365,MRI Scan,1333.13
6941,293,Ultrasound,564.16
6942,103,Physical Examination,710.73
6943,123,X-Ray,1454.32
6944,493,Hospital Stay,1897.11
6945,499,X-Ray,1783.48
6946,342,Blood Test,761.11
6947,121,Consultation,528.77
6948,487,Consultation,1901.26
6949,18,Consultation,201.22
6950,362,ECG,1704.26
6951,271,CT Scan,841.05
6952,192,Hospital Stay,771.10
6953,240,Ultrasound,1836.47
6954,289,Hospital Stay,1023.79
6955,408,CT Scan,832.68
6956,365,Hospital Stay,1457.40
6957,483,ECG,1896.63
6958,185,Consultation,901.34
6959,289,CT Scan,1982.70
6960,139,Ultrasound,803.99
6961,373,Medication Charge,1565.00
6962,196,MRI Scan,890.27
6963,464,Hospital Stay,296.62
6964,91,ECG,606.82
6965,12,Physical Examination,1410.60
6966,5,Medication Charge,697.48
6967,430,Medication Charge,1838.28
6968,157,Physical Examination,220.70
6969,175,X-Ray,1532.81
6970,306,X-Ray,680.04
6971,482,ECG,1172.65
6972,204,Hospital Stay,1696.27
6973,94,MRI Scan,1714.22
6974,123,Blood Test,933.74
6975,142,X-Ray,517.21
6976,398,Medication Charge,1975.23
6977,137,X-Ray,800.37
6978,478,Hospital Stay,152.65
6979,342,Hospital Stay,1318.80
6980,299,Consultation,533.23
6981,460,X-Ray,1884.87
6982,419,MRI Scan,636.94
6983,163,Hospital Stay,466.31
6984,415,Blood Test,932.97
6985,212,Consultation,1332.68
6986,235,Consultation,253.29
6987,465,Blood Test,108.48
6988,331,MRI Scan,1016.58
6989,272,ECG,1843.52
6990,73,MRI Scan,204.83
6991,374,Physical Examination,920.94
6992,470,Physical Examination,597.66
6993,81,Consultation,757.36
6994,497,Hospital Stay,1491.29
6995,91,Ultrasound,1783.90
6996,259,CT Scan,556.54
6997,433,CT Scan,144.79
6998,255,Consultation,1303.49
6999,84,Blood Test,1398.43
7000,211,ECG,1756.86
7001,421,X-Ray,484.00
7002,228,CT Scan,933.28
7003,296,Ultrasound,830.59
7004,166,Ultrasound,417.19
7005,240,Blood Test,267.38
7006,467,Blood Test,1309.13
7007,24,ECG,1639.82
7008,417,CT Scan,1868.24
7009,33,Blood Test,1858.76
7010,189,ECG,1315.70
7011,338,Blood Test,120.91
7012,472,X-Ray,993.50
7013,350,X-Ray,1472.50
7014,34,Hospital Stay,413.30
7015,238,Consultation,283.83
7016,14,Medication Charge,637.19
7017,496,Medication Charge,1399.98
7018,64,Consultation,1537.97
7019,271,MRI Scan,1014.04
7020,85,Blood Test,437.00
7021,102,Ultrasound,1263.75
7022,180,X-Ray,1060.29
7023,201,X-Ray,1817.64
7024,14,Medication Charge,1307.51
7025,295,CT Scan,1578.98
7026,177,X-Ray,1452.32
7027,495,Medication Charge,736.89
7028,458,Consultation,1823.61
7029,76,X-Ray,344.01
7030,355,CT Scan,492.34
7031,316,Consultation,1792.56
7032,309,Medication Charge,389.90
7033,148,ECG,1713.08
7034,354,Consultation,1574.62
7035,116,X-Ray,491.94
7036,219,MRI Scan,1039.19
7037,498,Blood Test,965.61
7038,47,Blood Test,1124.89
7039,236,Blood Test,1047.33
7040,200,Medication Charge,1020.78
7041,492,MRI Scan,1540.76
7042,414,X-Ray,1668.04
7043,103,Ultrasound,125.22
7044,8,CT Scan,293.13
7045,203,MRI Scan,740.73
7046,433,Physical Examination,483.41
7047,493,Physical Examination,1371.65
7048,324,X-Ray,1426.87
7049,494,CT Scan,1349.13
7050,432,Ultrasound,1849.93
7051,391,Hospital Stay,1091.56
7052,133,Ultrasound,983.03
7053,167,CT Scan,1519.82
7054,68,X-Ray,459.15
7055,497,Consultation,1965.20
7056,79,X-Ray,1906.95
7057,471,Physical Examination,82.93
7058,55,Medication Charge,619.47
7059,79,ECG,1142.42
7060,344,Medication Charge,350.85
7061,418,X-Ray,398.34
7062,491,ECG,839.80
7063,194,X-Ray,1651.05
7064,317,ECG,461.57
7065,336,Blood Test,1805.43
7066,125,CT Scan,1735.76
7067,126,MRI Scan,1717.41
7068,59,Physical Examination,158.07
7069,204,CT Scan,587.77
7070,424,Consultation,62.31
7071,343,ECG,496.77
7072,287,Hospital Stay,1555.73
7073,335,Physical Examination,681.72
7074,7,MRI Scan,478.52
7075,198,X-Ray,832.52
7076,30,Physical Examination,1579.86
7077,340,Ultrasound,497.02
7078,425,CT Scan,1330.86
7079,198,MRI Scan,661.97
7080,142,CT Scan,137.81
7081,164,Hospital Stay,1158.92
7082,410,X-Ray,1876.73
7083,338,MRI Scan,768.16
7084,220,Hospital Stay,190.44
7085,290,ECG,693.40
7086,140,Blood Test,1160.67
7087,344,MRI Scan,1173.65
7088,193,Medication Charge,1970.29
7089,303,ECG,929.18
7090,255,ECG,1619.46
7091,31,CT Scan,1616.68
7092,416,X-Ray,85.41
7093,87,Ultrasound,1953.97
7094,342,Blood Test,188.69
7095,444,CT Scan,237.38
7096,374,MRI Scan,341.86
7097,38,Consultation,1164.57
7098,385,Ultrasound,1816.58
7099,318,Ultrasound,952.38
7100,291,CT Scan,841.67
7101,290,Physical Examination,975.40
7102,38,X-Ray,881.41
7103,458,CT Scan,501.08
7104,409,Medication Charge,1970.93
7105,95,X-Ray,903.81
7106,200,Blood Test,947.75
7107,174,Medication Charge,1929.48
7108,274,Medication Charge,976.55
7109,279,Ultrasound,737.21
7110,431,Consultation,1884.37
7111,351,Medication Charge,1805.21
7112,358,Hospital Stay,445.88
7113,309,MRI Scan,1278.43
7114,196,ECG,652.10
7115,16,Physical Examination,1360.62
7116,403,Medication Charge,1292.02
7117,94,Consultation,293.14
7118,24,X-Ray,286.05
7119,36,ECG,1692.22
7120,397,ECG,998.27
7121,194,Hospital Stay,1986.72
7122,289,CT Scan,1609.10
7123,146,CT Scan,63.43
7124,26,Blood Test,323.55
7125,496,Physical Examination,955.32
7126,157,Hospital Stay,1112.27
7127,391,Ultrasound,1018.00
7128,153,Medication Charge,923.26
7129,231,Hospital Stay,1775.39
7130,46,Ultrasound,1641.62
7131,198,ECG,881.93
7132,18,Hospital Stay,1722.91
7133,17,Blood Test,843.08
7134,181,ECG,1413.11
7135,241,Consultation,123.39
7136,379,Ultrasound,1951.35
7137,290,Ultrasound,1252.09
7138,493,CT Scan,910.69
7139,57,Medication Charge,1317.64
7140,71,Medication Charge,1407.09
7141,115,ECG,451.48
7142,356,ECG,1207.45
7143,369,Blood Test,399.53
7144,180,MRI Scan,364.95
7145,83,CT Scan,856.37
7146,106,Ultrasound,634.43
7147,41,ECG,1247.46
7148,470,Physical Examination,1260.49
7149,287,Medication Charge,1538.73
7150,314,Ultrasound,729.93
7151,145,Ultrasound,1332.05
7152,127,Hospital Stay,1946.13
7153,386,Hospital Stay,1755.59
7154,483,Hospital Stay,1503.39
7155,158,Hospital Stay,1581.85
7156,406,Hospital Stay,1243.37
7157,203,Medication Charge,1859.61
7158,302,Consultation,1518.31
7159,125,Hospital Stay,587.79
7160,231,Hospital Stay,491.51
7161,452,Hospital Stay,1760.29
7162,136,Blood Test,1075.36
7163,347,Physical Examination,384.11
7164,115,Blood Test,1206.98
7165,257,Ultrasound,300.19
7166,371,CT Scan,1460.91
7167,112,Medication Charge,1354.57
7168,273,Physical Examination,1186.14
7169,479,Hospital Stay,244.53
7170,81,MRI Scan,1936.31
7171,458,Medication Charge,918.81
7172,32,X-Ray,274.53
7173,246,Blood Test,983.91
7174,155,Physical Examination,728.11
7175,147,Ultrasound,772.56
7176,242,Medication Charge,307.23
7177,399,X-Ray,122.72
7178,6,Blood Test,638.45
7179,291,Ultrasound,1704.10
7180,196,MRI Scan,339.34
7181,313,Consultation,1154.82
7182,422,Blood Test,325.80
7183,378,ECG,257.94
7184,399,MRI Scan,447.88
7185,443,CT Scan,699.97
7186,202,ECG,1081.09
7187,305,Ultrasound,421.11
7188,299,ECG,1274.61
7189,430,CT Scan,1929.49
7190,285,Ultrasound,1943.16
7191,41,Medication Charge,1238.49
7192,484,MRI Scan,559.13
7193,185,Physical Examination,631.77
7194,133,ECG,823.27
7195,114,MRI Scan,191.33
7196,479,Physical Examination,1123.92
7197,25,Consultation,628.42
7198,94,Consultation,1666.19
7199,81,X-Ray,115.30
7200,128,Consultation,654.55
7201,150,X-Ray,566.99
7202,107,MRI Scan,86.50
7203,119,CT Scan,1442.70
7204,213,Physical Examination,1495.83
7205,346,Ultrasound,1573.79
7206,277,Blood Test,113.71
7207,406,ECG,1435.97
7208,460,X-Ray,1159.71
7209,144,Ultrasound,1518.86
7210,492,Blood Test,348.33
7211,413,MRI Scan,1310.93
7212,498,CT Scan,904.40
7213,147,MRI Scan,958.34
7214,97,Blood Test,639.09
7215,431,ECG,163.97
7216,117,Physical Examination,1598.18
7217,428,ECG,1897.14
7218,84,X-Ray,1639.38
7219,313,Hospital Stay,873.14
7220,174,X-Ray,924.49
7221,173,X-Ray,437.99
7222,69,Physical Examination,1988.33
7223,320,Consultation,68.17
7224,9,X-Ray,693.87
7225,294,MRI Scan,470.28
7226,450,Blood Test,497.96
7227,113,Consultation,544.60
7228,240,CT Scan,182.06
7229,355,MRI Scan,1357.14
7230,220,CT Scan,762.14
7231,418,Blood Test,903.20
7232,219,X-Ray,1563.02
7233,313,Medication Charge,727.38
7234,417,ECG,535.79
7235,384,Blood Test,388.44
7236,329,ECG,460.69
7237,41,X-Ray,1824.96
7238,377,Medication Charge,1134.45
7239,133,CT Scan,382.72
7240,15,Consultation,578.16
7241,470,X-Ray,141.00
7242,277,Hospital Stay,943.98
7243,485,Medication Charge,1628.52
7244,409,Blood Test,227.19
7245,368,X-Ray,1917.34
7246,339,X-Ray,620.71
7247,452,ECG,164.05
7248,417,Ultrasound,1836.77
7249,133,Physical Examination,952.01
7250,398,MRI Scan,1671.81
7251,244,CT Scan,676.17
7252,134,Ultrasound,256.45
